numeric_code,iso_code,country,year,human_development_groups,hdi_rank_2021,undp_developing_regions,least_devpd_country,landlock_deving_country,small_island_deving_country,population,gdp,happiness_index,gini_index,income_group,happiness_index_rank_62,co2_per_capita,consumption_co2_per_capita,material_footprint_per_capita,energy_per_capita,renewables_consumption,temperature_change_from_co2,share_global_co2,land_use_change_co2_per_capita,continent,sub_continent_un,hemisphere,latitude,longitude
144,LKA,Sri Lanka,2013,High,73,SA,False,False,False,21358829,220937614421.0,4.151,39.3,Lower middle income,61,0.662,1.571,3.52,3708.73,18.441,0.001,0.04,0.706,Asia,Southern Asia,Northern Hemisphere,7.0,81.0
144,LKA,Sri Lanka,2014,High,73,SA,False,False,False,21547454,235029015924.0,4.211,39.3,Lower middle income,61,0.792,1.721,5.73,3986.135,12.504,0.001,0.048,0.594,Asia,Southern Asia,Northern Hemisphere,7.0,81.0
144,LKA,Sri Lanka,2015,High,73,SA,False,False,False,21729975,244914328998.0,4.271,39.3,Lower middle income,60,0.883,1.784,6.2,4201.579,16.31,0.001,0.054,0.738,Asia,Southern Asia,Northern Hemisphere,7.0,81.0
144,LKA,Sri Lanka,2016,High,73,SA,False,False,False,21910763,257292293131.0,4.415,39.3,Lower middle income,59,1.02,1.986,4.55,4603.753,11.932,0.001,0.063,0.663,Asia,Southern Asia,Northern Hemisphere,7.0,81.0
144,LKA,Sri Lanka,2017,High,73,SA,False,False,False,22087525,273915973018.0,4.44,38.766666666666666,Lower middle income,61,1.004,1.953,7.29,4832.206,11.766,0.001,0.062,0.982,Asia,Southern Asia,Northern Hemisphere,7.0,81.0
144,LKA,Sri Lanka,2018,High,73,SA,False,False,False,22253116,280243422762.0,4.471,38.233333333333334,Lower middle income,60,0.905,1.916,4.33,5049.593,17.832,0.001,0.055,0.624,Asia,Southern Asia,Northern Hemisphere,7.0,81.0
144,LKA,Sri Lanka,2019,High,73,SA,False,False,False,22410552,279626891521.0,4.366,37.7,Lower middle income,60,0.942,1.926,4.36,5043.847,14.378,0.001,0.057,0.487,Asia,Southern Asia,Northern Hemisphere,7.0,81.0
144,LKA,Sri Lanka,2020,High,73,SA,False,False,False,22561808,269918239631.0,4.327,37.7,Lower middle income,61,0.905,1.855,4.36,4653.029,15.486,0.001,0.058,0.415,Asia,Southern Asia,Northern Hemisphere,7.0,81.0
144,LKA,Sri Lanka,2021,High,73,SA,False,False,False,22700377,278898406287.0,4.325,37.7,Lower middle income,61,0.917,2.015,4.36,4795.043,22.572,0.001,0.056,0.368,Asia,Southern Asia,Northern Hemisphere,7.0,81.0
440,LTU,Lithuania,2013,Very High,35,NOTAPPLICABLE,False,False,False,2958359,63937849304.0,5.426,35.3,High income,44,4.444,6.935,39.23,21436.043,4.775,0.001,0.037,0.324,Europe,Northern Europe,Northern Hemisphere,56.0,24.0
440,LTU,Lithuania,2014,Very High,35,NOTAPPLICABLE,False,False,False,2933171,66199372603.0,5.6295,37.7,High income,41,4.379,7.053,41.49,20866.352,4.81,0.001,0.036,-0.236,Europe,Northern Europe,Northern Hemisphere,56.0,24.0
440,LTU,Lithuania,2015,Very High,35,NOTAPPLICABLE,False,False,False,2905771,67539660018.0,5.833,37.4,High income,35,4.489,6.951,36.91,22063.779,5.307,0.001,0.037,-1.137,Europe,Northern Europe,Northern Hemisphere,56.0,24.0
440,LTU,Lithuania,2016,Very High,35,NOTAPPLICABLE,False,False,False,2869109,69240911932.0,5.813,38.4,High income,37,4.566,7.546,37.99,22908.295,6.195,0.001,0.037,-1.38,Europe,Northern Europe,Northern Hemisphere,56.0,24.0
440,LTU,Lithuania,2017,Very High,35,NOTAPPLICABLE,False,False,False,2829317,72206131673.0,5.902,37.3,High income,35,4.693,7.884,39.93,24440.611,7.492,0.001,0.037,-0.929,Europe,Northern Europe,Northern Hemisphere,56.0,24.0
440,LTU,Lithuania,2018,Very High,35,NOTAPPLICABLE,False,False,False,2802485,75089601435.0,5.952,35.7,High income,33,4.787,8.521,38.38,25323.756,6.737,0.001,0.037,-0.031,Europe,Northern Europe,Northern Hemisphere,56.0,24.0
440,LTU,Lithuania,2019,Very High,35,NOTAPPLICABLE,False,False,False,2795057,78562641002.0,6.149,35.3,High income,28,4.883,8.023,40.13,25257.848,7.331,0.001,0.037,-0.639,Europe,Northern Europe,Northern Hemisphere,56.0,24.0
440,LTU,Lithuania,2020,Very High,35,NOTAPPLICABLE,False,False,False,2795766,78545278418.0,6.215,36.0,High income,28,4.829,7.346,40.13,25143.193,7.943,0.001,0.038,-0.658,Europe,Northern Europe,Northern Hemisphere,56.0,24.0
440,LTU,Lithuania,2021,Very High,35,NOTAPPLICABLE,False,False,False,2794490,83242845981.0,6.255,36.7,High income,27,4.93,8.076,40.13,25102.789,8.384,0.001,0.037,-0.81,Europe,Northern Europe,Northern Hemisphere,56.0,24.0
442,LUX,Luxembourg,2013,Very High,17,NOTAPPLICABLE,False,False,False,543358,29514812514.0,7.054,32.0,High income,15,18.999,18.064,62.16,84092.562,1.621,0.0,0.029,0.328,Europe,Western Europe,Northern Hemisphere,49.75,6.1667
442,LUX,Luxembourg,2014,Very High,17,NOTAPPLICABLE,False,False,False,556285,30289014849.0,7.0,31.2,High income,15,17.629,17.319,57.31,79589.086,1.876,0.0,0.028,0.328,Europe,Western Europe,Northern Hemisphere,49.75,6.1667
442,LUX,Luxembourg,2015,Very High,17,NOTAPPLICABLE,False,False,False,569540,30976491415.0,6.946,32.9,High income,14,16.389,16.438,51.55,75560.039,2.107,0.0,0.026,0.236,Europe,Western Europe,Northern Hemisphere,49.75,6.1667
442,LUX,Luxembourg,2016,Very High,17,NOTAPPLICABLE,False,False,False,583511,32518554202.0,6.871,31.7,High income,16,15.556,15.283,46.52,72765.094,2.246,0.0,0.026,0.278,Europe,Western Europe,Northern Hemisphere,49.75,6.1667
442,LUX,Luxembourg,2017,Very High,17,NOTAPPLICABLE,False,False,False,596506,32946911821.0,6.863,34.5,High income,15,15.509,14.93,46.69,74357.836,2.889,0.0,0.026,0.275,Europe,Western Europe,Northern Hemisphere,49.75,6.1667
442,LUX,Luxembourg,2018,Very High,17,NOTAPPLICABLE,False,False,False,608109,33348602359.0,6.91,35.4,High income,14,15.715,14.363,42.21,76353.008,3.227,0.0,0.026,0.229,Europe,Western Europe,Northern Hemisphere,49.75,6.1667
442,LUX,Luxembourg,2019,Very High,17,NOTAPPLICABLE,False,False,False,620167,34122291521.0,7.09,34.2,High income,11,15.722,13.648,45.47,76250.828,3.642,0.0,0.026,0.263,Europe,Western Europe,Northern Hemisphere,49.75,6.1667
442,LUX,Luxembourg,2020,Very High,17,NOTAPPLICABLE,False,False,False,630597,33850190319.0,7.238,33.4,High income,8,12.796,11.51,45.47,64289.547,4.287,0.0,0.023,0.297,Europe,Western Europe,Northern Hemisphere,49.75,6.1667
442,LUX,Luxembourg,2021,Very High,17,NOTAPPLICABLE,False,False,False,640276,35577396523.0,7.324,32.7,High income,7,13.134,12.485,45.47,67493.578,4.278,0.0,0.023,0.209,Europe,Western Europe,Northern Hemisphere,49.75,6.1667
428,LVA,Latvia,2013,Very High,39,NOTAPPLICABLE,False,False,False,2013004,41350512828.0,5.046,35.5,High income,51,3.661,6.327,29.67,22147.385,9.57,0.001,0.021,-0.067,Europe,Northern Europe,Northern Hemisphere,57.0,25.0
428,LVA,Latvia,2014,Very High,39,NOTAPPLICABLE,False,False,False,1994153,42137028688.0,5.072,35.1,High income,51,3.597,6.088,33.02,20567.852,7.702,0.001,0.02,0.225,Europe,Northern Europe,Northern Hemisphere,57.0,25.0
428,LVA,Latvia,2015,Very High,39,NOTAPPLICABLE,False,False,False,1977874,43774190659.0,5.098,34.2,High income,51,3.672,6.382,29.74,21292.598,7.79,0.001,0.021,2.038,Europe,Northern Europe,Northern Hemisphere,57.0,25.0
428,LVA,Latvia,2016,Very High,39,NOTAPPLICABLE,False,False,False,1959863,44810998817.0,5.56,34.3,High income,41,3.679,6.356,31.17,22950.191,9.402,0.001,0.02,0.652,Europe,Northern Europe,Northern Hemisphere,57.0,25.0
428,LVA,Latvia,2017,Very High,39,NOTAPPLICABLE,False,False,False,1942599,46295495418.0,5.85,35.6,High income,36,3.714,7.18,31.53,25378.883,14.362,0.001,0.02,0.517,Europe,Northern Europe,Northern Hemisphere,57.0,25.0
428,LVA,Latvia,2018,Very High,39,NOTAPPLICABLE,False,False,False,1927586,48143398790.0,5.933,35.1,High income,36,4.069,8.229,31.52,22825.789,9.745,0.001,0.021,1.358,Europe,Northern Europe,Northern Hemisphere,57.0,25.0
428,LVA,Latvia,2019,Very High,39,NOTAPPLICABLE,False,False,False,1914267,49380620266.0,5.94,34.5,High income,36,3.988,7.874,31.04,23645.102,8.92,0.001,0.021,1.006,Europe,Northern Europe,Northern Hemisphere,57.0,25.0
428,LVA,Latvia,2020,Very High,39,NOTAPPLICABLE,False,False,False,1901119,48292861660.0,5.95,35.7,High income,39,3.682,7.061,31.04,21682.367,10.138,0.001,0.02,0.999,Europe,Northern Europe,Northern Hemisphere,57.0,25.0
428,LVA,Latvia,2021,Very High,39,NOTAPPLICABLE,False,False,False,1885593,50255494980.0,6.032,34.3,High income,34,3.828,7.931,31.04,22845.332,10.29,0.001,0.02,0.679,Europe,Northern Europe,Northern Hemisphere,57.0,25.0
504,MAR,Morocco,2013,Medium,123,AS,False,False,False,33787573,256393198875.0,4.885,39.5,Lower middle income,56,1.675,1.83,7.93,6333.073,10.23,0.001,0.16,-0.088,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0
504,MAR,Morocco,2014,Medium,123,AS,False,False,False,34204784,263251716082.0,4.949,39.5,Lower middle income,54,1.672,1.791,7.53,6344.875,9.062,0.001,0.161,-0.14,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0
504,MAR,Morocco,2015,Medium,123,AS,False,False,False,34607590,274689990243.0,5.013,39.5,Lower middle income,53,1.69,1.779,6.86,6381.802,11.165,0.001,0.165,0.996,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0
504,MAR,Morocco,2016,Medium,123,AS,False,False,False,35023459,276121131010.0,5.151,39.5,Lower middle income,50,1.669,1.887,6.66,6376.418,11.702,0.001,0.165,0.698,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0
504,MAR,Morocco,2017,Medium,123,AS,False,False,False,35446395,290087315215.0,5.235,39.5,Lower middle income,52,1.724,1.883,6.89,6595.896,11.587,0.001,0.17,0.088,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0
504,MAR,Morocco,2018,Medium,123,AS,False,False,False,35839760,298981397583.0,5.254,39.5,Lower middle income,52,1.739,1.912,6.95,6747.087,16.13,0.001,0.17,-0.491,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0
504,MAR,Morocco,2019,Medium,123,AS,False,False,False,36210907,307624970074.0,5.208,39.5,Lower middle income,52,1.898,2.007,6.95,7286.229,18.672,0.001,0.185,0.423,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0
504,MAR,Morocco,2020,Medium,123,AS,False,False,False,36584208,285515953096.0,5.095,39.5,Lower middle income,56,1.764,1.852,6.95,6625.93,17.233,0.001,0.184,0.034,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0
504,MAR,Morocco,2021,Medium,123,AS,False,False,False,36954443,308157391278.0,4.918,39.5,Lower middle income,58,1.902,2.013,6.95,7275.982,19.077,0.001,0.191,-0.086,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0
484,MEX,Mexico,2013,High,86,LAC,False,False,False,118343572,1803059285337.0,7.088,48.9,Upper middle income,12,4.186,4.982,10.3,18952.084,108.269,0.012,1.404,0.265,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0
484,MEX,Mexico,2014,High,86,LAC,False,False,False,119784265,1854551091374.0,7.1375,48.9,Upper middle income,11,4.041,4.894,10.12,18621.592,143.018,0.013,1.365,0.312,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0
484,MEX,Mexico,2015,High,86,LAC,False,False,False,121072310,1916008739051.0,7.187,47.9,Upper middle income,11,3.96,4.727,9.81,18215.734,129.053,0.013,1.354,0.215,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0
484,MEX,Mexico,2016,High,86,LAC,False,False,False,122251344,1961906742138.0,6.778,46.9,Upper middle income,17,3.917,4.679,9.74,18618.848,130.223,0.013,1.353,-0.238,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0
484,MEX,Mexico,2017,High,86,LAC,False,False,False,123400052,2007719438156.0,6.578,46.45,Upper middle income,22,3.763,4.544,10.05,18879.297,134.188,0.013,1.291,-0.157,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0
484,MEX,Mexico,2018,High,86,LAC,False,False,False,124573713,2051539127317.0,6.488,46.0,Upper middle income,20,3.76,4.585,10.89,18337.242,144.553,0.013,1.275,-0.284,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0
484,MEX,Mexico,2019,High,86,LAC,False,False,False,125762978,2047701179708.0,6.595,45.3,Upper middle income,19,3.723,4.476,10.85,17971.641,149.725,0.014,1.263,0.494,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0
484,MEX,Mexico,2020,High,86,LAC,False,False,False,126799053,1880176557054.0,6.465,44.6,Upper middle income,20,3.383,3.959,10.85,16329.474,178.82,0.014,1.22,0.13,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0
484,MEX,Mexico,2021,High,86,LAC,False,False,False,127648151,1973141022977.0,6.317,44.6,Upper middle income,25,3.501,4.223,10.85,17223.479,208.781,0.014,1.212,-0.183,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0
458,MYS,Malaysia,2013,Very High,62,EAP,False,False,False,30174269,615585637854.0,5.76,41.3,Upper middle income,37,8.009,8.32,19.02,36091.805,36.17,0.007,0.685,8.571,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5
458,MYS,Malaysia,2014,Very High,62,EAP,False,False,False,30696133,652563833807.0,5.765,41.2,Upper middle income,37,7.983,8.255,18.29,35757.457,40.296,0.007,0.691,8.08,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5
458,MYS,Malaysia,2015,Very High,62,EAP,False,False,False,31232796,685237676618.0,5.77,41.1,Upper middle income,39,7.554,7.552,18.88,35686.035,42.81,0.007,0.666,5.602,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5
458,MYS,Malaysia,2016,Very High,62,EAP,False,False,False,31789692,715730748101.0,6.005,41.13333333333333,Upper middle income,29,7.464,7.64,18.63,36876.836,57.986,0.008,0.67,4.041,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5
458,MYS,Malaysia,2017,Very High,62,EAP,False,False,False,32355642,757336192678.0,6.084,41.16666666666667,Upper middle income,29,7.555,7.614,19.93,36732.113,74.735,0.008,0.68,3.439,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5
458,MYS,Malaysia,2018,Very High,62,EAP,False,False,False,32910963,794013962862.0,6.322,41.2,Upper middle income,25,7.981,8.081,19.35,36769.809,76.346,0.008,0.715,2.747,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5
458,MYS,Malaysia,2019,Very High,62,EAP,False,False,False,33440590,829053844392.0,5.339,41.03333333333334,Upper middle income,49,8.303,8.23,19.59,37119.496,79.534,0.008,0.749,2.298,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5
458,MYS,Malaysia,2020,Very High,62,EAP,False,False,False,33889554,783174020832.0,5.384,40.86666666666667,Upper middle income,50,7.736,7.759,19.59,35317.523,85.538,0.008,0.746,2.01,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5
458,MYS,Malaysia,2021,Very High,62,EAP,False,False,False,34282404,807389756202.0,5.384,40.7,Upper middle income,50,7.973,7.996,19.59,36500.762,95.275,0.008,0.741,2.135,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5
528,NLD,Netherlands,2013,Very High,10,NOTAPPLICABLE,False,False,False,16967066,735982982299.0,7.512,28.1,High income,4,9.72,10.516,29.76,62644.008,38.315,0.005,0.468,0.338,Europe,Western Europe,Northern Hemisphere,52.5,5.75
528,NLD,Netherlands,2014,Very High,10,NOTAPPLICABLE,False,False,False,17030085,746458868661.0,7.445,28.6,High income,5,9.249,9.694,30.62,59678.543,37.048,0.005,0.444,0.373,Europe,Western Europe,Northern Hemisphere,52.5,5.75
528,NLD,Netherlands,2015,Very High,10,NOTAPPLICABLE,False,False,False,17107429,761083250759.0,7.378,28.2,High income,6,9.584,9.391,31.34,60001.301,41.3,0.005,0.463,0.343,Europe,Western Europe,Northern Hemisphere,52.5,5.75
528,NLD,Netherlands,2016,Very High,10,NOTAPPLICABLE,False,False,False,17204693,777764090323.0,7.339,28.2,High income,6,9.579,9.83,30.66,60683.609,43.12,0.005,0.466,0.357,Europe,Western Europe,Northern Hemisphere,52.5,5.75
528,NLD,Netherlands,2017,Very High,10,NOTAPPLICABLE,False,False,False,17315376,800404023156.0,7.377,28.5,High income,5,9.373,9.571,31.74,60761.145,50.322,0.006,0.451,0.341,Europe,Western Europe,Northern Hemisphere,52.5,5.75
528,NLD,Netherlands,2018,Very High,10,NOTAPPLICABLE,False,False,False,17421285,819300805024.0,7.441,28.1,High income,5,9.085,9.499,33.03,58901.457,56.339,0.006,0.431,0.313,Europe,Western Europe,Northern Hemisphere,52.5,5.75
528,NLD,Netherlands,2019,Very High,10,NOTAPPLICABLE,False,False,False,17537505,835323029559.0,7.488,29.2,High income,4,8.709,9.274,32.26,58248.688,68.307,0.006,0.412,0.305,Europe,Western Europe,Northern Hemisphere,52.5,5.75
528,NLD,Netherlands,2020,Very High,10,NOTAPPLICABLE,False,False,False,17636732,802861622095.0,7.449,26.0,High income,5,7.766,8.326,32.26,56095.609,95.868,0.006,0.39,0.3,Europe,Western Europe,Northern Hemisphere,52.5,5.75
528,NLD,Netherlands,2021,Very High,10,NOTAPPLICABLE,False,False,False,17730565,841906706612.0,7.464,25.7,High income,4,7.89,8.984,32.26,57247.258,115.929,0.006,0.379,0.297,Europe,Western Europe,Northern Hemisphere,52.5,5.75
578,NOR,Norway,2013,Very High,2,NOTAPPLICABLE,False,False,False,5080126,414445317738.0,7.655,26.4,High income,2,8.767,10.529,44.25,102996.664,335.291,0.001,0.126,0.894,Europe,Northern Europe,Northern Hemisphere,62.0,10.0
578,NOR,Norway,2014,Very High,2,NOTAPPLICABLE,False,False,False,5137397,422933730082.0,7.5885,26.8,High income,3,8.754,10.259,41.48,105489.086,352.653,0.001,0.127,0.952,Europe,Northern Europe,Northern Hemisphere,62.0,10.0
578,NOR,Norway,2015,Very High,2,NOTAPPLICABLE,False,False,False,5189777,430788988142.0,7.522,27.5,High income,3,8.772,10.552,36.13,105836.883,356.444,0.001,0.129,1.014,Europe,Northern Europe,Northern Hemisphere,62.0,10.0
578,NOR,Norway,2016,Very High,2,NOTAPPLICABLE,False,False,False,5235974,435806553454.0,7.498,28.5,High income,3,8.539,9.402,38.26,106500.5,368.554,0.001,0.126,1.072,Europe,Northern Europe,Northern Hemisphere,62.0,10.0
578,NOR,Norway,2017,Very High,2,NOTAPPLICABLE,False,False,False,5276807,446543702505.0,7.537,27.0,High income,1,8.376,9.309,38.63,106154.727,369.764,0.001,0.123,1.156,Europe,Northern Europe,Northern Hemisphere,62.0,10.0
578,NOR,Norway,2018,Very High,2,NOTAPPLICABLE,False,False,False,5311751,450245217440.0,7.594,27.6,High income,2,8.372,9.161,36.73,103850.727,360.424,0.001,0.121,1.155,Europe,Northern Europe,Northern Hemisphere,62.0,10.0
578,NOR,Norway,2019,Very High,2,NOTAPPLICABLE,False,False,False,5347733,455304831150.0,7.554,27.7,High income,3,8.016,9.031,38.82,96479.188,330.294,0.001,0.116,1.228,Europe,Northern Europe,Northern Hemisphere,62.0,10.0
578,NOR,Norway,2020,Very High,2,NOTAPPLICABLE,False,False,False,5379275,449485260525.0,7.488,28.4,High income,4,7.673,8.672,38.82,103430.57,377.977,0.002,0.117,1.221,Europe,Northern Europe,Northern Hemisphere,62.0,10.0
578,NOR,Norway,2021,Very High,2,NOTAPPLICABLE,False,False,False,5408082,467007972731.0,7.392,29.1,High income,5,7.592,7.809,38.82,105249.945,388.789,0.002,0.111,1.329,Europe,Northern Europe,Northern Hemisphere,62.0,10.0
586,PAK,Pakistan,2013,Low,161,SA,False,False,False,211073979,918328534363.0,5.292,29.5,Lower middle income,48,0.702,0.783,2.9,3673.495,81.284,0.002,0.42,0.044,Asia,Southern Asia,Northern Hemisphere,30.0,70.0
586,PAK,Pakistan,2014,Low,161,SA,False,False,False,214264649,961516822345.0,5.243,30.4,Lower middle income,47,0.704,0.798,3.06,3669.797,83.786,0.002,0.425,0.023,Asia,Southern Asia,Northern Hemisphere,30.0,70.0
586,PAK,Pakistan,2015,Low,161,SA,False,False,False,217290884,1010825281718.0,5.194,31.3,Lower middle income,47,0.667,0.79,3.09,3816.599,85.717,0.003,0.409,0.139,Asia,Southern Asia,Northern Hemisphere,30.0,70.0
586,PAK,Pakistan,2016,Low,161,SA,False,False,False,220138863,1061146810870.0,5.132,30.733333333333334,Lower middle income,52,0.803,0.959,3.37,4090.315,91.974,0.003,0.499,0.123,Asia,Southern Asia,Northern Hemisphere,30.0,70.0
586,PAK,Pakistan,2017,Low,161,SA,False,False,False,223273974,1117267177186.0,5.269,30.166666666666668,Lower middle income,50,0.949,1.091,3.67,4263.787,84.925,0.003,0.589,0.069,Asia,Southern Asia,Northern Hemisphere,30.0,70.0
586,PAK,Pakistan,2018,Low,161,SA,False,False,False,226928893,1165406508457.0,5.472,29.6,Lower middle income,48,0.897,1.027,3.54,4263.363,85.395,0.003,0.554,-0.015,Asia,Southern Asia,Northern Hemisphere,30.0,70.0
586,PAK,Pakistan,2019,Low,161,SA,False,False,False,230800908,1172330212219.0,5.653,29.6,Lower middle income,44,0.827,0.95,3.45,4218.508,100.903,0.003,0.515,0.053,Asia,Southern Asia,Northern Hemisphere,30.0,70.0
586,PAK,Pakistan,2020,Low,161,SA,False,False,False,235001745,1202026422230.0,5.693,29.6,Lower middle income,45,0.917,1.024,3.45,4083.671,109.215,0.003,0.613,-0.031,Asia,Southern Asia,Northern Hemisphere,30.0,70.0
586,PAK,Pakistan,2021,Low,161,SA,False,False,False,239477805,1278204948031.0,4.934,29.6,Lower middle income,57,1.017,1.14,3.45,4451.399,105.111,0.003,0.661,-0.041,Asia,Southern Asia,Northern Hemisphere,30.0,70.0
604,PER,Peru,2013,High,84,LAC,False,False,False,29817908,274939626306.0,5.776,43.9,Upper middle income,36,1.433,1.974,9.15,8806.167,64.66,0.003,0.121,1.308,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0
604,PER,Peru,2014,High,84,LAC,False,False,False,30115825,281488723310.0,5.8,43.1,Upper middle income,36,1.64,2.105,9.45,8926.504,65.648,0.003,0.139,2.428,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0
604,PER,Peru,2015,High,84,LAC,False,False,False,30457598,290642734598.0,5.824,43.4,Upper middle income,36,1.615,2.097,9.58,9247.921,69.108,0.003,0.139,1.291,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0
604,PER,Peru,2016,High,84,LAC,False,False,False,30866497,302131843581.0,5.743,43.6,Upper middle income,40,1.707,2.153,9.32,9684.865,69.438,0.003,0.149,1.325,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0
604,PER,Peru,2017,High,84,LAC,False,False,False,31324639,309742529723.0,5.715,43.3,Upper middle income,41,1.747,2.181,9.32,9691.741,82.497,0.003,0.152,0.909,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0
604,PER,Peru,2018,High,84,LAC,False,False,False,31897590,322061010919.0,5.663,42.4,Upper middle income,43,1.756,2.213,9.24,9982.715,88.46,0.004,0.152,0.777,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0
604,PER,Peru,2019,High,84,LAC,False,False,False,32449302,329252610797.0,5.697,41.5,Upper middle income,42,1.808,2.242,9.43,10064.474,90.071,0.004,0.158,0.764,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0
604,PER,Peru,2020,High,84,LAC,False,False,False,32838577,292988745490.0,5.797,43.7,Upper middle income,44,1.438,1.866,9.43,8766.572,87.938,0.004,0.134,0.571,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0
604,PER,Peru,2021,High,84,LAC,False,False,False,33155883,332691638600.0,5.84,40.1,Upper middle income,44,1.808,2.195,9.43,9877.367,92.159,0.004,0.163,0.531,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0
608,PHL,Philippines,2013,Medium,116,EAP,False,False,False,102076334,674346563689.0,4.985,44.6,Lower middle income,53,0.929,1.275,5.55,3778.861,60.254,0.007,0.269,0.789,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0
608,PHL,Philippines,2014,Medium,116,EAP,False,False,False,103767127,717154029846.0,5.029,44.6,Lower middle income,53,0.964,1.321,7.66,3909.477,60.627,0.007,0.282,0.624,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0
608,PHL,Philippines,2015,Medium,116,EAP,False,False,False,105312988,762678999551.0,5.073,44.6,Lower middle income,52,1.054,1.368,7.77,4220.296,64.522,0.007,0.314,0.55,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0
608,PHL,Philippines,2016,Medium,116,EAP,False,False,False,106735721,817202925336.0,5.279,43.833333333333336,Lower middle income,48,1.126,1.541,8.16,4547.887,67.591,0.007,0.34,0.534,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0
608,PHL,Philippines,2017,Medium,116,EAP,False,False,False,108119691,873843247356.0,5.43,43.06666666666666,Lower middle income,46,1.235,1.637,8.45,4925.253,70.595,0.007,0.371,0.513,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0
608,PHL,Philippines,2018,Medium,116,EAP,False,False,False,109465284,929253628653.0,5.524,42.3,Lower middle income,45,1.278,1.686,8.39,5028.468,71.161,0.007,0.381,0.45,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0
608,PHL,Philippines,2019,Medium,116,EAP,False,False,False,110804685,986114678778.0,5.631,41.766666666666666,Lower middle income,46,1.287,1.682,8.77,5109.184,68.341,0.007,0.385,0.418,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0
608,PHL,Philippines,2020,Medium,116,EAP,False,False,False,112081270,892256290776.0,6.006,41.233333333333334,Lower middle income,35,1.173,1.566,8.77,4583.8,66.528,0.007,0.374,0.403,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0
608,PHL,Philippines,2021,Medium,116,EAP,False,False,False,113100947,943141651518.0,5.88,40.7,Lower middle income,42,1.24,1.695,8.77,4823.633,71.183,0.007,0.38,0.347,Asia,South-eastern Asia,Northern Hemisphere,13.0,122.0
616,POL,Poland,2013,Very High,34,NOTAPPLICABLE,False,False,False,38259267,863601156195.0,5.822,33.1,High income,35,8.41,7.949,16.55,29569.779,57.048,0.013,0.912,-1.26,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0
616,POL,Poland,2014,Very High,34,NOTAPPLICABLE,False,False,False,38265113,896737189458.0,5.8065,32.8,High income,35,8.086,7.79,17.12,28468.607,64.378,0.013,0.872,-1.279,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0
616,POL,Poland,2015,Very High,34,NOTAPPLICABLE,False,False,False,38266314,936043804062.0,5.791,31.8,High income,38,8.168,7.816,17.55,28824.648,70.274,0.013,0.883,-1.242,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0
616,POL,Poland,2016,Very High,34,NOTAPPLICABLE,False,False,False,38263260,963689941627.0,5.835,31.2,High income,35,8.449,7.959,17.96,30061.346,67.435,0.013,0.913,-1.161,Europe,Eastern Europe,Northern Hemisphere,52.0,20.0
