numeric_code,iso_code,country,year,human_development_groups,hdi_rank_2021,undp_developing_regions,least_devpd_country,landlock_deving_country,small_island_deving_country,population,gdp,happiness_index,gini_index,income_group,happiness_index_rank_62,co2_per_capita,consumption_co2_per_capita,material_footprint_per_capita,energy_per_capita,renewables_consumption,temperature_change_from_co2,share_global_co2,land_use_change_co2_per_capita,continent,sub_continent_un,hemisphere,latitude,longitude,co2_consumption_production_gap,co2_consumption_production_ratio,happiness_per_co2,happiness_per_consumption_co2,happiness_per_material_footprint,happiness_per_1000_energy,inequality_adjusted_happiness,ineq_adj_happiness_per_co2,ineq_adj_happiness_per_consumption_co2,ineq_adj_happiness_per_material_footprint,ineq_adj_happiness_per_1000_energy,co2_per_1000_energy,material_footprint_per_1000_energy,happiness_percentile_by_year,consumption_co2_percentile_by_year,material_footprint_percentile_by_year,high_happiness_lower_consumption_co2,high_happiness_lower_material_footprint
32,ARG,Argentina,2018,Very High,47,LAC,False,False,False,44654876,833736983405.0,6.388,41.7,Upper middle income,23,4.087,4.114,16.88,22081.684,106.101,0.008,0.497,2.539,America,Latin America and the Caribbean,Southern Hemisphere,-34.0,-64.0,0.027,1.007,1.563,1.553,0.378,0.289,3.724,0.911,0.905,0.221,0.169,0.185,0.764,0.645,0.21,0.452,False,False
32,ARG,Argentina,2019,Very High,47,LAC,False,False,False,44973469,817053926667.0,6.086,43.3,Upper middle income,31,4.012,3.84,15.81,20582.312,105.008,0.009,0.487,3.597,America,Latin America and the Caribbean,Southern Hemisphere,-34.0,-64.0,-0.172,0.957,1.517,1.585,0.385,0.296,3.451,0.86,0.899,0.218,0.168,0.195,0.768,0.516,0.21,0.419,False,False
32,ARG,Argentina,2020,Very High,47,LAC,False,False,False,45191960,735814250460.0,5.975,42.7,Upper middle income,38,3.643,3.542,15.81,19117.824,101.519,0.009,0.468,2.855,America,Latin America and the Caribbean,Southern Hemisphere,-34.0,-64.0,-0.101,0.972,1.64,1.687,0.378,0.313,3.424,0.94,0.967,0.217,0.179,0.191,0.827,0.403,0.21,0.419,False,False
32,ARG,Argentina,2021,Very High,47,LAC,False,False,False,45312282,812324184006.0,5.929,42.4,Upper middle income,39,4.197,4.023,15.81,20925.615,103.147,0.009,0.516,3.484,America,Latin America and the Caribbean,Southern Hemisphere,-34.0,-64.0,-0.174,0.959,1.413,1.474,0.375,0.283,3.415,0.814,0.849,0.216,0.163,0.201,0.756,0.379,0.21,0.419,False,False
36,AUS,Australia,2013,Very High,5,NOTAPPLICABLE,False,False,False,23236271,1086068056518.0,7.35,34.4,High income,9,17.122,16.621,45.97,66946.461,95.674,0.013,1.128,7.076,Oceania,Australia and New Zealand,Southern Hemisphere,-27.0,133.0,-0.501,0.971,0.429,0.442,0.16,0.11,4.822,0.282,0.29,0.105,0.072,0.256,0.687,0.871,0.887,0.968,False,False
36,AUS,Australia,2014,Very High,5,NOTAPPLICABLE,False,False,False,23595599,1113888062929.0,7.317,34.4,High income,8,16.639,16.296,47.8,66387.727,88.418,0.013,1.107,3.546,Oceania,Australia and New Zealand,Southern Hemisphere,-27.0,133.0,-0.343,0.979,0.44,0.449,0.153,0.11,4.8,0.288,0.295,0.1,0.072,0.251,0.72,0.887,0.887,0.968,False,False
36,AUS,Australia,2015,Very High,5,NOTAPPLICABLE,False,False,False,23947997,1139303344945.0,7.284,34.05,High income,8,16.727,16.169,46.91,66879.32,95.058,0.013,1.131,1.59,Oceania,Australia and New Zealand,Southern Hemisphere,-27.0,133.0,-0.558,0.967,0.435,0.45,0.155,0.109,4.804,0.287,0.297,0.102,0.072,0.25,0.701,0.887,0.903,0.952,False,False
36,AUS,Australia,2016,Very High,5,NOTAPPLICABLE,False,False,False,24329963,1169967279612.0,7.313,33.7,High income,7,16.838,16.026,46.32,66045.68,108.587,0.013,1.157,3.922,Oceania,Australia and New Zealand,Southern Hemisphere,-27.0,133.0,-0.812,0.952,0.434,0.456,0.158,0.111,4.849,0.288,0.303,0.105,0.073,0.255,0.701,0.903,0.919,0.952,False,False
36,AUS,Australia,2017,Very High,5,NOTAPPLICABLE,False,False,False,24731044,1197832839959.0,7.284,34.0,High income,7,16.716,16.013,48.27,64778.02,101.723,0.013,1.149,3.634,Oceania,Australia and New Zealand,Southern Hemisphere,-27.0,133.0,-0.703,0.958,0.436,0.455,0.151,0.112,4.807,0.288,0.3,0.1,0.074,0.258,0.745,0.895,0.935,0.984,False,False
36,AUS,Australia,2018,Very High,5,NOTAPPLICABLE,False,False,False,25119700,1231576952488.0,7.272,34.3,High income,8,16.512,15.382,47.7,64726.418,127.007,0.014,1.129,2.028,Oceania,Australia and New Zealand,Southern Hemisphere,-27.0,133.0,-1.13,0.932,0.44,0.473,0.152,0.112,4.778,0.289,0.311,0.1,0.074,0.255,0.737,0.887,0.935,0.984,False,False
36,AUS,Australia,2019,Very High,5,NOTAPPLICABLE,False,False,False,25482714,1255505542015.0,7.228,34.05,High income,9,16.283,15.055,46.82,65938.531,140.546,0.014,1.119,1.538,Oceania,Australia and New Zealand,Southern Hemisphere,-27.0,133.0,-1.228,0.925,0.444,0.48,0.154,0.11,4.767,0.293,0.317,0.102,0.072,0.247,0.71,0.871,0.935,0.968,False,False
36,AUS,Australia,2020,Very High,5,NOTAPPLICABLE,False,False,False,25743787,1232259790388.0,7.223,33.8,High income,10,15.481,14.541,46.82,61584.258,162.166,0.014,1.134,3.649,Oceania,Australia and New Zealand,Southern Hemisphere,-27.0,133.0,-0.94,0.939,0.467,0.497,0.154,0.117,4.782,0.309,0.329,0.102,0.078,0.251,0.76,0.855,0.935,0.968,False,False
36,AUS,Australia,2021,Very High,5,NOTAPPLICABLE,False,False,False,25956417,1296705194119.0,7.183,33.8,High income,9,14.966,13.99,46.82,61230.445,193.787,0.014,1.054,2.229,Oceania,Australia and New Zealand,Southern Hemisphere,-27.0,133.0,-0.976,0.935,0.48,0.513,0.153,0.117,4.755,0.318,0.34,0.102,0.078,0.244,0.765,0.871,0.935,0.968,False,False
40,AUT,Austria,2013,Very High,25,NOTAPPLICABLE,False,False,False,8481411,352182904722.0,7.369,30.8,High income,8,7.989,10.749,27.32,48441.508,137.063,0.002,0.192,0.001,Europe,Western Europe,Northern Hemisphere,47.3333,13.3333,2.76,1.345,0.922,0.686,0.27,0.152,5.099,0.638,0.474,0.187,0.105,0.165,0.564,0.887,0.758,0.726,False,False
40,AUT,Austria,2014,Very High,25,NOTAPPLICABLE,False,False,False,8547812,354511819035.0,7.284,30.5,High income,10,7.506,10.761,27.48,46197.699,135.54,0.002,0.181,-0.005,Europe,Western Europe,Northern Hemisphere,47.3333,13.3333,3.255,1.434,0.97,0.677,0.265,0.158,5.062,0.674,0.47,0.184,0.11,0.162,0.595,0.855,0.758,0.726,False,False
40,AUT,Austria,2015,Very High,25,NOTAPPLICABLE,False,False,False,8644037,358108266932.0,7.2,30.5,High income,10,7.677,10.082,26.4,45856.262,128.618,0.002,0.187,-0.08,Europe,Western Europe,Northern Hemisphere,47.3333,13.3333,2.405,1.313,0.938,0.714,0.273,0.157,5.004,0.652,0.496,0.19,0.109,0.167,0.576,0.855,0.726,0.694,False,False
40,AUT,Austria,2016,Very High,25,NOTAPPLICABLE,False,False,False,8737920,365232738553.0,7.119,30.8,High income,10,7.693,10.155,26.89,46881.992,136.689,0.002,0.19,-0.118,Europe,Western Europe,Northern Hemisphere,47.3333,13.3333,2.462,1.32,0.925,0.701,0.265,0.152,4.926,0.64,0.485,0.183,0.105,0.164,0.574,0.855,0.742,0.694,False,False
40,AUT,Austria,2017,Very High,25,NOTAPPLICABLE,False,False,False,8798779,373481694490.0,7.006,29.7,High income,10,7.91,10.071,25.62,47457.57,136.104,0.002,0.193,-0.078,Europe,Western Europe,Northern Hemisphere,47.3333,13.3333,2.161,1.273,0.886,0.696,0.273,0.148,4.925,0.623,0.489,0.192,0.104,0.167,0.54,0.855,0.742,0.677,False,False
40,AUT,Austria,2018,Very High,25,NOTAPPLICABLE,False,False,False,8841653,382540042762.0,7.139,30.8,High income,10,7.529,10.007,25.39,46190.699,132.866,0.002,0.181,-0.044,Europe,Western Europe,Northern Hemisphere,47.3333,13.3333,2.478,1.329,0.948,0.713,0.281,0.155,4.94,0.656,0.494,0.195,0.107,0.163,0.55,0.855,0.742,0.677,False,False
40,AUT,Austria,2019,Very High,25,NOTAPPLICABLE,False,False,False,8880876,388344674039.0,7.246,30.2,High income,8,7.651,9.753,24.62,48188.984,143.464,0.002,0.183,-0.078,Europe,Western Europe,Northern Hemisphere,47.3333,13.3333,2.102,1.275,0.947,0.743,0.294,0.15,5.058,0.661,0.519,0.205,0.105,0.159,0.511,0.887,0.742,0.661,False,False
40,AUT,Austria,2020,Very High,25,NOTAPPLICABLE,False,False,False,8921402,363281092036.0,7.294,29.8,High income,7,6.97,8.833,24.62,44852.156,144.513,0.003,0.177,-0.09,Europe,Western Europe,Northern Hemisphere,47.3333,13.3333,1.863,1.267,1.046,0.826,0.296,0.163,5.12,0.735,0.58,0.208,0.114,0.155,0.549,0.903,0.742,0.661,False,False
40,AUT,Austria,2021,Very High,25,NOTAPPLICABLE,False,False,False,8967053,379835198584.0,7.268,30.7,High income,8,7.333,9.535,24.62,45314.195,138.067,0.003,0.178,-0.058,Europe,Western Europe,Northern Hemisphere,47.3333,13.3333,2.202,1.3,0.991,0.762,0.295,0.16,5.037,0.687,0.528,0.205,0.111,0.162,0.543,0.887,0.726,0.661,False,False
56,BEL,Belgium,2013,Very High,13,NOTAPPLICABLE,False,False,False,11160277,425993254852.0,6.967,27.7,High income,16,9.213,18.527,30.08,62894.422,36.852,0.005,0.291,0.208,Europe,Western Europe,Northern Hemisphere,50.8333,4.0,9.314,2.011,0.756,0.376,0.232,0.111,5.037,0.547,0.272,0.167,0.08,0.146,0.478,0.758,0.952,0.806,False,False
56,BEL,Belgium,2014,Very High,13,NOTAPPLICABLE,False,False,False,11210113,432717694183.0,6.952,28.1,High income,16,8.66,18.472,30.04,58059.273,38.442,0.006,0.274,0.293,Europe,Western Europe,Northern Hemisphere,50.8333,4.0,9.812,2.133,0.803,0.376,0.231,0.12,4.998,0.577,0.271,0.166,0.086,0.149,0.517,0.758,0.952,0.774,False,False
56,BEL,Belgium,2015,Very High,13,NOTAPPLICABLE,False,False,False,11275332,441551470878.0,6.937,27.7,High income,16,8.987,17.884,29.32,58306.633,42.857,0.006,0.286,0.391,Europe,Western Europe,Northern Hemisphere,50.8333,4.0,8.897,1.99,0.772,0.388,0.237,0.119,5.015,0.558,0.28,0.171,0.086,0.154,0.503,0.758,0.952,0.774,False,False
56,BEL,Belgium,2016,Very High,13,NOTAPPLICABLE,False,False,False,11332707,447144517813.0,6.929,27.6,High income,14,8.808,18.298,29.39,62607.219,44.179,0.006,0.282,0.252,Europe,Western Europe,Northern Hemisphere,50.8333,4.0,9.49,2.077,0.787,0.379,0.236,0.111,5.017,0.57,0.274,0.171,0.08,0.141,0.469,0.79,0.952,0.742,False,False
56,BEL,Belgium,2017,Very High,13,NOTAPPLICABLE,False,False,False,11376583,454386396677.0,6.891,27.4,High income,14,8.727,17.846,34.02,62940.031,48.534,0.006,0.276,0.358,Europe,Western Europe,Northern Hemisphere,50.8333,4.0,9.119,2.045,0.79,0.386,0.203,0.109,5.003,0.573,0.28,0.147,0.079,0.139,0.541,0.79,0.968,0.823,False,False
56,BEL,Belgium,2018,Very High,13,NOTAPPLICABLE,False,False,False,11428608,462533269863.0,6.927,27.2,High income,13,8.772,18.542,34.48,62492.762,51.595,0.006,0.273,0.326,Europe,Western Europe,Northern Hemisphere,50.8333,4.0,9.77,2.114,0.79,0.374,0.201,0.111,5.043,0.575,0.272,0.146,0.081,0.14,0.552,0.806,0.968,0.855,False,False
56,BEL,Belgium,2019,Very High,13,NOTAPPLICABLE,False,False,False,11490623,472897988852.0,6.923,27.2,High income,15,8.685,17.795,33.45,64258.418,56.982,0.006,0.269,0.338,Europe,Western Europe,Northern Hemisphere,50.8333,4.0,9.11,2.049,0.797,0.389,0.207,0.108,5.04,0.58,0.283,0.151,0.078,0.135,0.521,0.774,0.968,0.806,False,False
56,BEL,Belgium,2020,Very High,13,NOTAPPLICABLE,False,False,False,11540102,447544069854.0,6.864,26.0,High income,17,7.908,15.8,33.45,57530.324,68.902,0.006,0.26,0.293,Europe,Western Europe,Northern Hemisphere,50.8333,4.0,7.892,1.998,0.868,0.434,0.205,0.119,5.079,0.642,0.321,0.152,0.088,0.137,0.581,0.742,0.968,0.806,False,False
56,BEL,Belgium,2021,Very High,13,NOTAPPLICABLE,False,False,False,11570843,474995824355.0,6.834,26.6,High income,17,8.204,17.442,33.45,63805.598,67.433,0.006,0.257,0.255,Europe,Western Europe,Northern Hemisphere,50.8333,4.0,9.238,2.126,0.833,0.392,0.204,0.107,5.016,0.611,0.288,0.15,0.079,0.129,0.524,0.742,0.968,0.806,False,False
50,BGD,Bangladesh,2013,Medium,129,SA,True,False,False,156532134,486135250102.0,4.804,32.4,Lower middle income,57,0.414,0.41,2.91,1958.554,2.491,0.002,0.184,0.064,Asia,Southern Asia,Northern Hemisphere,24.0,90.0,-0.004,0.99,11.604,11.717,1.651,2.453,3.248,7.845,7.922,1.116,1.658,0.211,1.486,0.097,0.016,0.032,False,False
50,BGD,Bangladesh,2014,Medium,129,SA,True,False,False,157964931,516793803718.0,4.749,32.4,Lower middle income,58,0.428,0.676,2.15,2016.64,2.185,0.002,0.19,0.067,Asia,Southern Asia,Northern Hemisphere,24.0,90.0,0.248,1.579,11.096,7.025,2.209,2.355,3.21,7.5,4.749,1.493,1.592,0.212,1.066,0.081,0.016,0.016,False,False
50,BGD,Bangladesh,2015,Medium,129,SA,True,False,False,159383179,552104723056.0,4.694,32.4,Lower middle income,56,0.483,0.482,2.54,2416.201,3.053,0.002,0.217,0.079,Asia,Southern Asia,Northern Hemisphere,24.0,90.0,-0.001,0.998,9.718,9.739,1.848,1.943,3.173,6.569,6.583,1.249,1.313,0.2,1.051,0.113,0.016,0.016,False,False
50,BGD,Bangladesh,2016,Medium,129,SA,True,False,False,160811934,589932630231.0,4.643,32.4,Lower middle income,57,0.508,0.787,2.33,2404.679,2.861,0.002,0.231,0.071,Asia,Southern Asia,Northern Hemisphere,24.0,90.0,0.279,1.549,9.14,5.9,1.993,1.931,3.139,6.179,3.989,1.347,1.305,0.211,0.969,0.097,0.016,0.016,False,False
50,BGD,Bangladesh,2017,Medium,129,SA,True,False,False,162186146,630957812405.0,4.608,32.4,Lower middle income,60,0.534,0.826,2.37,2484.585,3.451,0.002,0.241,0.072,Asia,Southern Asia,Northern Hemisphere,24.0,90.0,0.292,1.547,8.629,5.579,1.944,1.855,3.115,5.833,3.771,1.314,1.254,0.215,0.954,0.048,0.016,0.016,False,False
50,BGD,Bangladesh,2018,Medium,129,SA,True,False,False,163523109,678912369102.0,4.5,32.4,Lower middle income,59,0.53,0.852,2.84,2631.359,3.046,0.002,0.236,0.104,Asia,Southern Asia,Northern Hemisphere,24.0,90.0,0.322,1.608,8.491,5.282,1.585,1.71,3.042,5.74,3.57,1.071,1.156,0.201,1.079,0.065,0.016,0.016,False,False
50,BGD,Bangladesh,2019,Medium,129,SA,True,False,False,164913060,717214595514.0,4.456,32.4,Lower middle income,59,0.575,0.901,2.88,2926.16,3.085,0.002,0.256,0.098,Asia,Southern Asia,Northern Hemisphere,24.0,90.0,0.326,1.567,7.75,4.946,1.547,1.523,3.012,5.238,3.343,1.046,1.029,0.197,0.984,0.065,0.016,0.016,False,False
50,BGD,Bangladesh,2020,Medium,129,SA,True,False,False,166298024,754358367084.0,4.833,32.4,Lower middle income,57,0.576,0.894,2.88,2750.767,2.985,0.002,0.272,0.086,Asia,Southern Asia,Northern Hemisphere,24.0,90.0,0.318,1.552,8.391,5.406,1.678,1.757,3.267,5.672,3.654,1.134,1.188,0.209,1.047,0.097,0.016,0.016,False,False
50,BGD,Bangladesh,2021,Medium,129,SA,True,False,False,167658855,807308397444.0,5.025,32.4,Lower middle income,54,0.588,0.942,2.88,2937.336,3.301,0.002,0.267,0.079,Asia,Southern Asia,Northern Hemisphere,24.0,90.0,0.354,1.602,8.546,5.334,1.745,1.711,3.397,5.777,3.606,1.18,1.156,0.2,0.98,0.145,0.016,0.016,False,False
100,BGR,Bulgaria,2013,High,68,NOTAPPLICABLE,False,False,False,7264605,109643527181.0,3.981,36.6,Upper middle income,62,5.862,5.168,17.08,27270.346,19.013,0.002,0.121,-0.968,Europe,Eastern Europe,Northern Hemisphere,43.0,25.0,-0.694,0.882,0.679,0.77,0.233,0.146,2.524,0.431,0.488,0.148,0.093,0.215,0.626,0.016,0.29,0.452,False,False
100,BGR,Bulgaria,2014,High,68,NOTAPPLICABLE,False,False,False,7223450,110703533681.0,4.1,37.4,Upper middle income,62,6.253,5.473,17.58,29286.607,20.18,0.002,0.127,-0.676,Europe,Eastern Europe,Northern Hemisphere,43.0,25.0,-0.78,0.875,0.656,0.749,0.233,0.14,2.567,0.411,0.469,0.146,0.088,0.214,0.6,0.016,0.355,0.452,False,False
100,BGR,Bulgaria,2015,High,68,NOTAPPLICABLE,False,False,False,7177515,114498611934.0,4.218,38.6,Upper middle income,61,6.705,5.711,19.12,31303.371,23.999,0.002,0.136,-0.844,Europe,Eastern Europe,Northern Hemisphere,43.0,25.0,-0.994,0.852,0.629,0.739,0.221,0.135,2.59,0.386,0.454,0.135,0.083,0.214,0.611,0.032,0.355,0.532,False,False
100,BGR,Bulgaria,2016,High,68,NOTAPPLICABLE,False,False,False,7127436,117979077002.0,4.217,40.6,Upper middle income,62,6.362,5.679,19.56,29900.988,19.781,0.002,0.128,-0.85,Europe,Eastern Europe,Northern Hemisphere,43.0,25.0,-0.683,0.893,0.663,0.743,0.216,0.141,2.505,0.394,0.441,0.128,0.084,0.213,0.654,0.016,0.355,0.548,False,False
100,BGR,Bulgaria,2017,High,68,NOTAPPLICABLE,False,False,False,7075642,121237951710.0,4.714,40.4,Upper middle income,58,6.706,5.924,19.29,30834.584,17.469,0.002,0.132,-0.859,Europe,Eastern Europe,Northern Hemisphere,43.0,25.0,-0.782,0.883,0.703,0.796,0.244,0.153,2.81,0.419,0.474,0.146,0.091,0.217,0.626,0.081,0.355,0.516,False,False
100,BGR,Bulgaria,2018,High,68,NOTAPPLICABLE,False,False,False,7024745,124492855771.0,4.933,41.3,Upper middle income,56,6.193,5.851,14.69,31149.057,26.206,0.002,0.118,-0.812,Europe,Eastern Europe,Northern Hemisphere,43.0,25.0,-0.342,0.945,0.797,0.843,0.336,0.158,2.896,0.468,0.495,0.197,0.093,0.199,0.472,0.113,0.339,0.371,False,False
100,BGR,Bulgaria,2019,High,68,NOTAPPLICABLE,False,False,False,6975466,129520075495.0,5.011,40.3,Upper middle income,56,6.049,5.725,15.02,30327.924,21.759,0.002,0.114,-0.814,Europe,Eastern Europe,Northern Hemisphere,43.0,25.0,-0.324,0.946,0.828,0.875,0.334,0.165,2.992,0.495,0.523,0.199,0.099,0.199,0.495,0.113,0.339,0.371,False,False
100,BGR,Bulgaria,2020,High,68,NOTAPPLICABLE,False,False,False,6933656,124392792956.0,5.102,40.5,Upper middle income,55,5.274,5.232,15.02,28177.615,21.521,0.002,0.104,-0.903,Europe,Eastern Europe,Northern Hemisphere,43.0,25.0,-0.042,0.992,0.967,0.975,0.34,0.181,3.036,0.576,0.58,0.202,0.108,0.187,0.533,0.129,0.339,0.371,False,False
100,BGR,Bulgaria,2021,High,68,NOTAPPLICABLE,False,False,False,6877222,133889804025.0,5.266,39.0,Upper middle income,53,6.16,5.952,15.02,32263.266,29.074,0.002,0.115,-1.112,Europe,Eastern Europe,Northern Hemisphere,43.0,25.0,-0.208,0.966,0.855,0.885,0.351,0.163,3.212,0.521,0.54,0.214,0.1,0.191,0.466,0.161,0.371,0.371,False,False
112,BLR,Belarus,2013,Very High,60,ECA,False,False,False,9464454,177632980571.0,5.504,26.6,Upper middle income,41,6.778,7.341,7.55,31085.303,0.898,0.004,0.182,0.388,Europe,Eastern Europe,Northern Hemisphere,53.0,28.0,0.563,1.083,0.812,0.75,0.729,0.177,4.04,0.596,0.55,0.535,0.13,0.218,0.243,0.355,0.5,0.113,False,False
112,BLR,Belarus,2014,Very High,60,ECA,False,False,False,9472704,180627882895.0,5.658,27.2,Upper middle income,40,6.725,7.052,7.98,31127.623,0.871,0.004,0.18,0.271,Europe,Eastern Europe,Northern Hemisphere,53.0,28.0,0.327,1.049,0.841,0.802,0.709,0.182,4.119,0.612,0.584,0.516,0.132,0.216,0.256,0.371,0.516,0.129,False,False
112,BLR,Belarus,2015,Very High,60,ECA,False,False,False,9487289,173709821418.0,5.813,25.6,Upper middle income,37,6.201,6.662,6.53,28138.871,0.922,0.004,0.166,0.344,Europe,Eastern Europe,Northern Hemisphere,53.0,28.0,0.461,1.074,0.937,0.873,0.89,0.207,4.325,0.697,0.649,0.662,0.154,0.22,0.232,0.419,0.468,0.065,False,False
112,BLR,Belarus,2016,Very High,60,ECA,False,False,False,9499066,169304543676.0,5.802,25.3,Upper middle income,38,6.126,6.981,5.63,28718.361,1.105,0.004,0.164,0.404,Europe,Eastern Europe,Northern Hemisphere,53.0,28.0,0.855,1.14,0.947,0.831,1.031,0.202,4.334,0.707,0.621,0.77,0.151,0.213,0.196,0.403,0.468,0.065,False,False
112,BLR,Belarus,2017,Very High,60,ECA,False,False,False,9495793,173606575679.0,5.569,25.4,Upper middle income,44,6.26,7.246,6.18,29259.266,2.017,0.004,0.165,0.346,Europe,Eastern Europe,Northern Hemisphere,53.0,28.0,0.986,1.158,0.89,0.769,0.901,0.19,4.154,0.664,0.573,0.672,0.142,0.214,0.211,0.306,0.5,0.048,False,False
112,BLR,Belarus,2018,Very High,60,ECA,False,False,False,9480031,179054352755.0,5.483,25.2,Upper middle income,46,6.558,7.732,6.75,32402.701,1.83,0.004,0.169,0.216,Europe,Eastern Europe,Northern Hemisphere,53.0,28.0,1.174,1.179,0.836,0.709,0.812,0.169,4.101,0.625,0.53,0.608,0.127,0.202,0.208,0.266,0.532,0.081,False,False
112,BLR,Belarus,2019,Very High,60,ECA,False,False,False,9435415,181643469714.0,5.323,25.3,Upper middle income,50,6.589,7.654,5.59,32726.744,2.231,0.004,0.168,0.021,Europe,Eastern Europe,Northern Hemisphere,53.0,28.0,1.065,1.162,0.808,0.695,0.952,0.163,3.976,0.603,0.519,0.711,0.121,0.201,0.171,0.21,0.548,0.065,False,False
112,BLR,Belarus,2020,Very High,60,ECA,False,False,False,9350943,180420997693.0,5.54,24.4,Upper middle income,47,6.323,7.107,5.59,30643.369,2.702,0.004,0.168,-0.108,Europe,Eastern Europe,Northern Hemisphere,53.0,28.0,0.784,1.124,0.876,0.78,0.991,0.181,4.188,0.662,0.589,0.749,0.137,0.206,0.182,0.258,0.565,0.065,False,False
112,BLR,Belarus,2021,Very High,60,ECA,False,False,False,9251368,184521985376.0,5.534,24.4,Upper middle income,47,6.579,7.599,5.59,33803.074,3.455,0.004,0.165,-0.184,Europe,Eastern Europe,Northern Hemisphere,53.0,28.0,1.02,1.155,0.841,0.728,0.99,0.164,4.184,0.636,0.551,0.748,0.124,0.195,0.165,0.258,0.548,0.065,False,False
